team_id,season,affiliate_league,affiliate,league,team_name,classification,category,location_id,city,state,country,lat,long
2016_DominicanSummer_Royals,2017,American,KC,Dominican Summer,Royals,FRk,MiLB,DO, , ,DO,19.097403,-70.302803
2016_Eastern_Binghamton,17,NL,New York Mets,Eastern,Binghamton,Double A,Minor League,Binghamton_NY_US,Binghamton,New York,USA,42.096968,-75.914341
2016_Carolina_Salem,2017,American,BOS,Carolina,Salem,A+,MiLB,Salem_VA_US,Salem,VA,US,37.293378,-80.054667
2016_Northwest_Salem-Keizer,2017,National,SF,Northwest,Salem-Keizer,A-,MiLB,Keizer_OR_US,Keizer,OR,US,44.995808,-123.019717
2016_NewYork-Pennsylvania_StatenIsland,17,AL,New York Yankees,New York-Pennsylvania,Staten Island,Low A,Minor League,StatenIsland_NY_US,Staten Island,New York,USA,40.583456,-74.149605
2016_Northwest_Tri-City,17,NL,San Diego Padres,Northwest,Tri-City,Low A,Minor League,Troy_NY_US,Troy,New York,USA,42.728412,-73.691785
2016_California_SanJose,2017,National,SF,California,San Jose,A+,MiLB,SanJose_CA_US,San Jose,CA,US,37.336191,-121.890583
2016_Midwest_Dayton,17,NL,Cincinnati Reds,Midwest,Dayton,Single A,Minor League,Dayton_OH_US,Dayton,Ohio,USA,39.758948,-84.191607
2016_Midwest_LakeCounty,17,AL,Cleveland Indians,Midwest,Lake County,Single A,Minor League,Eastlake_OH_US,Eastlake,Ohio,USA,41.659241,-81.432209
2016_Northwest_Spokane,2017,American,TEX,Northwest,Spokane,A-,MiLB,Spokane_WA_US,Spokane,WA,US,47.65886,-117.424713
2016_Texas_Springfield,2017,National,STL,Texas,Springfield,AA,MiLB,Springfield_MO_US,Springfield,MO,US,37.215331,-93.298252
2016_International_Toledo,17,AL,Detroit  Tigers,International,Toledo,Triple A,Minor League,Toledo_OH_US,Toledo,Ohio,USA,41.678675,-83.512728
2016_PacificCoast_OklahomaCity,17,NL,Los Angeles Dodgers,Pacific Coast,Oklahoma City,Triple A,Minor League,OklahomaCity_OK_US,Oklahoma City,Oklahoma,USA,35.472989,-97.517054
2016_Texas_Tulsa,17,NL,Los Angeles Dodgers,Texas,Tulsa,Double A,Minor League,Tulsa_OK_US,Tulsa,Oklahoma,USA,36.155681,-95.992911
2016_Eastern_Portland,17,AL,Boston Red Sox,Eastern,Portland,Double A,Minor League,Portland_OR_US,Portland,Oregon,USA,45.520247,-122.674195
2016_International_Syracuse,2017,National,WSH,International,Syracuse,AAA,MiLB,Syracuse_NY_US,Syracuse,NY,US,43.048122,-76.147424
2016_Eastern_Hartford,17,NL,Colorado Rockies,Eastern,Hartford,Double A,Minor League,Hartford_PA_US,Hartford,Pennsylvania,USA,31.1024,-85.696878
2016_International_Scranton/Wilkes-Barre,17,AL,New York Yankees,International,Scranton/Wilkes-Barre,Triple A,Minor League,Moosic_PA_US,Moosic,Pennsylvania,USA,41.353413,-75.738248
2016_NewYork-Pennsylvania_Williamsport,17,NL,Philadelphia Phillies,New York-Pennsylvania,Williamsport,Low A,Minor League,Williamsport_PA_US,Williamsport,Pennsylvania,USA,41.249329,-77.002767
2016_Eastern_Altoona,17,NL,Pittsburgh Pirates,Eastern,Altoona,Double A,Minor League,Altoona_PA_US,Altoona,Pennsylvania,USA,40.518681,-78.394736
2016_NewYork-Pennsylvania_StateCollege,17,NL,Saint Louis Cardinals,New York-Pennsylvania,State College,Low A,Minor League,StateCollege_PA_US,State College,Pennsylvania,USA,40.794026,-77.860697
2016_International_Pawtucket,17,AL,Boston Red Sox,International,Pawtucket,Triple A,Minor League,Pawtucket_RI_US,Pawtucket,Rhode Island,USA,41.878711,-71.382556
2016_Carolina_MyrtleBeach,17,NL,Chicago Cubs,Carolina,Myrtle Beach,High A,Minor League,MyrtleBeach_SC_US,Myrtle Beach,South Carolina,USA,33.695646,-78.890041
2016_SouthAtlantic_Charleston,17,AL,New York Yankees,South Atlantic,Charleston,Single A,Minor League,Charleston_SC_US,Charleston,South Carolina,USA,32.787601,-79.940273
2016_Southern_Tennessee,17,NL,Chicago Cubs,Southern,Tennessee,Double A,Minor League,Knoxville_TN_US,Knoxville,Tennessee,USA,35.960395,-83.921026
2016_Southern_Chattanooga,17,AL,Minnesota Twins,Southern,Chattanooga,Double A,Minor League,Chattanooga_TN_US,Chattanooga,Tennessee,USA,35.04563,-85.30968
2016_Appalachian_Elizabethton,17,AL,Minnesota Twins,Appalachian,Elizabethton,Rookie,Minor League,Elizabethton_TN_US,Elizabethton,Tennessee,USA,36.34872,-82.210688
2016_Appalachian_Kingsport,17,NL,New York Mets,Appalachian,Kingsport,Rookie,Minor League,Kingsport_TN_US,Kingsport,Tennessee,USA,36.548434,-82.561819
2016_Appalachian_JohnsonCity,17,NL,St. Louis Cardinals,Appalachian,Johnson City,Rookie,Minor League,JohnsonCity_TN_US,Johnson City,Tennessee,USA,36.31344,-82.353473
2016_Northwest_Vancouver,2017,American,TOR,Northwest,Vancouver,A-,MiLB,Vancouver_BC_CA,Vancouver,BC,CA,49.260894,-123.113938
2016_Texas_CorpusChristi,17,AL,Houston Astros,Texas,Corpus Christi,Double A,Minor League,CorpusChristi_TX_US,Corpus Christi,Texas,USA,27.800254,-97.395574
2016_California_Visalia,2017,National,ARI,California,Visalia,A+,MiLB,Visalia_CA_US,Visalia,CA,US,36.330228,-119.292058
2016_Texas_SanAntonio,17,NL,San Diego Padres,Texas,San Antonio,Double A,Minor League,SanAntonio_TX_US,San Antonio,Texas,USA,29.4246,-98.49514
2016_PacificCoast_SaltLake,17,AL,Los Angeles Angels,Pacific Coast,Salt Lake,Triple A,Minor League,SaltLakeCity_UT_US,Salt Lake City,Utah,USA,40.767013,-111.890431
2016_Appalachian_Bristol,17,NL,Pittsburgh Pirates,Appalachian,Bristol,Rookie,Minor League,Bristol_VA_US,Bristol,Virginia,USA,36.596495,-82.188467
2016_Carolina_Potomac,17,NL,Washington Nationals,Carolina,Potomac,High A,Minor League,Woodbridge_VA_US,Woodbridge,Virginia,USA,38.658172,-77.249705
2016_NewYork-Pennsylvania_Vermont,17,AL,Oakland Athletics,New York-Pennsylvania,Vermont,Low A,Minor League,Burlington_VT_US,Burlington,Vermont,USA,44.472399,-73.211494
2016_Northwest_Everett,17,AL,Seattle Mariners,Northwest,Everett,Low A,Minor League,Everett_WA_US,Everett,Washington,USA,47.967306,-122.2014
2016_PacificCoast_Tacoma,17,AL,Seattle Mariners,Pacific Coast,Tacoma,Triple A,Minor League,Tacoma_WA_US,Tacoma,Washington,USA,47.24958,-122.439875
2016_NewYork-Pennsylvania_WestVirginia,17,NL,Pittsburgh Pirates,New York-Pennsylvania,West Virginia,Low A,Minor League,Charleston_WV_US,Charleston,West Virginia,USA,38.350599,-81.633281
2016_Midwest_Wisconsin,2017,National,MIL,Midwest,Wisconsin,A,MiLB,Appleton_WI_US,Appleton,WI,US,44.261134,-88.40676
2016_DominicanSummer_Yankees,2017,American,NYY,Dominican Summer,Yankees,FRk,MiLB,DO, , ,DO,19.097403,-70.302803
2016_SouthAtlantic_WestVirginia,17,NL,Pittsburgh Pirates,South Atlantic,West Virginia,Low A,Minor League,Charleston_WV_US,Charleston,West Virginia,USA,38.350599,-81.633281
2016_Appalachian_Princeton,17,AL,Tampa Bay,Appalachian,Princeton,Rookie,Minor League,Princeton_WV_US,Princeton,West Virginia,USA,37.366328,-81.102577
