id_person,season,classifica,category,league_name,team_name,team_id
80362,2016,MLB,MLB,American,KC,2016_American_KC
80583,2016,MLB,MLB,American,KC,2016_American_KC
80583,2016,MLB,MLB,American,KC,2016_American_KC
80737,2016,MLB,MLB,American,CWS,2016_American_CWS
80737,2016,MLB,MLB,American,CWS,2016_American_CWS
80843,2016,MLB,MLB,National,CHC,2016_National_CHC
80843,2016,MLB,MLB,National,CHC,2016_National_CHC
81154,2016,MLB,MLB,National,PIT,2016_National_PIT
81154,2016,MLB,MLB,National,PIT,2016_National_PIT
81195,2016,MLB,MLB,National,ATL,2016_National_ATL
81220,2016,MLB,MLB,American,TB,2016_American_TB
81220,2016,MLB,MLB,American,TB,2016_American_TB
81239,2016,MLB,MLB,American,BAL,2016_American_BAL
81325,2016,MLB,MLB,National,ATL,2016_National_ATL
81325,2016,MLB,MLB,American,TOR,2016_American_TOR
81325,2016,MLB,MLB,American,TOR,2016_American_TOR
81327,2016,MLB,MLB,National,CHC,2016_National_CHC
81327,2016,MLB,MLB,National,CHC,2016_National_CHC
81425,2016,MLB,MLB,National,WSH,2016_National_WSH
81425,2016,MLB,MLB,National,WSH,2016_National_WSH
81456,2016,MLB,MLB,National,SF,2016_National_SF
81456,2016,MLB,MLB,National,SF,2016_National_SF
81518,2016,MLB,MLB,American,TB,2016_American_TB
81518,2016,MLB,MLB,American,TB,2016_American_TB
81556,2016,MLB,MLB,National,NYM,2016_National_NYM
81556,2016,MLB,MLB,National,NYM,2016_National_NYM
81759,2016,MLB,MLB,National,CHC,2016_National_CHC
81759,2016,MLB,MLB,American,NYY,2016_American_NYY
81759,2016,MLB,MLB,National,CHC,2016_National_CHC
81759,2016,MLB,MLB,American,NYY,2016_American_NYY
81826,2016,MLB,MLB,American,SEA,2016_American_SEA
81826,2016,MLB,MLB,American,SEA,2016_American_SEA
82175,2016,MLB,MLB,American,NYY,2016_American_NYY
82175,2016,MLB,MLB,American,NYY,2016_American_NYY
82197,2016,MLB,MLB,American,KC,2016_American_KC
82197,2016,MLB,MLB,American,KC,2016_American_KC
82221,2016,MLB,MLB,National,SD,2016_National_SD
82221,2016,MLB,MLB,National,SD,2016_National_SD
82631,2016,MLB,MLB,National,LAD,2016_National_LAD
82631,2016,MLB,MLB,National,PHI,2016_National_PHI
82631,2016,MLB,MLB,National,LAD,2016_National_LAD
82631,2016,MLB,MLB,National,PHI,2016_National_PHI
83623,2016,MLB,MLB,National,MIL,2016_National_MIL
83623,2016,MLB,MLB,National,MIL,2016_National_MIL
84263,2016,MLB,MLB,National,MIA,2016_National_MIA
84263,2016,MLB,MLB,National,MIA,2016_National_MIA
84281,2016,MLB,MLB,American,MIN,2016_American_MIN
84281,2016,MLB,MLB,American,MIN,2016_American_MIN
84320,2016,MLB,MLB,American,OAK,2016_American_OAK
84320,2016,MLB,MLB,American,OAK,2016_American_OAK
84456,2016,MLB,MLB,American,LAA,2016_American_LAA
84456,2016,MLB,MLB,American,LAA,2016_American_LAA
84680,2016,MLB,MLB,American,BOS,2016_American_BOS
84680,2016,MLB,MLB,American,NYY,2016_American_NYY
84680,2016,MLB,MLB,American,NYY,2016_American_NYY
85095,2016,MLB,MLB,National,PHI,2016_National_PHI
85095,2016,MLB,MLB,National,PHI,2016_National_PHI
85222,2016,MLB,MLB,National,ATL,2016_National_ATL
85388,2016,MLB,MLB,American,BAL,2016_American_BAL
85388,2016,MLB,MLB,American,TB,2016_American_TB
85388,2016,MLB,MLB,American,TB,2016_American_TB
85462,2016,MLB,MLB,American,TOR,2016_American_TOR
85462,2016,MLB,MLB,American,TOR,2016_American_TOR
85479,2016,MLB,MLB,National,MIA,2016_National_MIA
85479,2016,MLB,MLB,National,MIA,2016_National_MIA
85717,2016,MLB,MLB,National,STL,2016_National_STL
85717,2016,MLB,MLB,National,STL,2016_National_STL
85723,2016,MLB,MLB,American,CWS,2016_American_CWS
85723,2016,MLB,MLB,National,STL,2016_National_STL
85723,2016,MLB,MLB,American,CWS,2016_American_CWS
85723,2016,MLB,MLB,National,STL,2016_National_STL
85819,2016,MLB,MLB,American,TOR,2016_American_TOR
85819,2016,MLB,MLB,American,TOR,2016_American_TOR
85871,2016,MLB,MLB,American,BOS,2016_American_BOS
86574,2016,MLB,MLB,American,HOU,2016_American_HOU
86574,2016,MLB,MLB,American,HOU,2016_American_HOU
86614,2016,MLB,MLB,National,WSH,2016_National_WSH
86614,2016,MLB,MLB,National,WSH,2016_National_WSH
86809,2016,MLB,MLB,National,LAD,2016_National_LAD
86809,2016,MLB,MLB,National,LAD,2016_National_LAD
86893,2016,MLB,MLB,American,MIN,2016_American_MIN
86893,2016,MLB,MLB,American,MIN,2016_American_MIN
87001,2016,MLB,MLB,American,LAA,2016_American_LAA
87001,2016,MLB,MLB,American,LAA,2016_American_LAA
87215,2016,MLB,MLB,National,SD,2016_National_SD
87215,2016,MLB,MLB,National,SD,2016_National_SD
87575,2016,MLB,MLB,National,CHC,2016_National_CHC
87575,2016,MLB,MLB,National,SF,2016_National_SF
87575,2016,MLB,MLB,National,CHC,2016_National_CHC
87575,2016,MLB,MLB,National,SF,2016_National_SF
87641,2016,MLB,MLB,National,COL,2016_National_COL
87641,2016,MLB,MLB,National,COL,2016_National_COL
87759,2016,MLB,MLB,American,TOR,2016_American_TOR
87759,2016,MLB,MLB,American,TOR,2016_American_TOR
87867,2016,MLB,MLB,National,MIA,2016_National_MIA
87867,2016,MLB,MLB,National,MIA,2016_National_MIA
88041,2016,MLB,MLB,American,SEA,2016_American_SEA
88041,2016,MLB,MLB,American,SEA,2016_American_SEA
88351,2016,MLB,MLB,National,MIL,2016_National_MIL
88351,2016,MLB,MLB,American,TB,2016_American_TB
88351,2016,MLB,MLB,National,MIL,2016_National_MIL
88351,2016,MLB,MLB,American,TB,2016_American_TB
88515,2016,MLB,MLB,American,TOR,2016_American_TOR
88515,2016,MLB,MLB,American,TOR,2016_American_TOR
88935,2016,MLB,MLB,National,MIL,2016_National_MIL
88935,2016,MLB,MLB,National,MIL,2016_National_MIL
89127,2016,MLB,MLB,American,BAL,2016_American_BAL
89537,2016,MLB,MLB,National,STL,2016_National_STL
89537,2016,MLB,MLB,National,STL,2016_National_STL
89577,2016,MLB,MLB,American,DET,2016_American_DET
89577,2016,MLB,MLB,American,DET,2016_American_DET
89710,2016,MLB,MLB,National,ATL,2016_National_ATL
89710,2016,MLB,MLB,National,SD,2016_National_SD
89710,2016,MLB,MLB,National,SD,2016_National_SD
89785,2016,MLB,MLB,American,CWS,2016_American_CWS
89785,2016,MLB,MLB,American,CWS,2016_American_CWS
89985,2016,MLB,MLB,National,SD,2016_National_SD
89985,2016,MLB,MLB,National,SD,2016_National_SD
90040,2016,MLB,MLB,American,TOR,2016_American_TOR
90040,2016,MLB,MLB,American,TOR,2016_American_TOR
90369,2016,MLB,MLB,National,WSH,2016_National_WSH
90369,2016,MLB,MLB,National,WSH,2016_National_WSH
90417,2016,MLB,MLB,National,CIN,2016_National_CIN
90417,2016,MLB,MLB,National,CIN,2016_National_CIN
90786,2016,MLB,MLB,National,NYM,2016_National_NYM
90786,2016,MLB,MLB,National,NYM,2016_National_NYM
90941,2016,MLB,MLB,American,OAK,2016_American_OAK
90941,2016,MLB,MLB,American,OAK,2016_American_OAK
90948,2016,MLB,MLB,National,WSH,2016_National_WSH
90948,2016,MLB,MLB,National,WSH,2016_National_WSH
91093,2016,MLB,MLB,National,ARI,2016_National_ARI
91223,2016,MLB,MLB,American,CWS,2016_American_CWS
91223,2016,MLB,MLB,National,SD,2016_National_SD
91223,2016,MLB,MLB,American,CWS,2016_American_CWS
91223,2016,MLB,MLB,National,SD,2016_National_SD
91346,2016,MLB,MLB,American,KC,2016_American_KC
91346,2016,MLB,MLB,American,KC,2016_American_KC
91420,2016,MLB,MLB,American,CLE,2016_American_CLE
91420,2016,MLB,MLB,American,CLE,2016_American_CLE
91529,2016,MLB,MLB,National,SF,2016_National_SF
91529,2016,MLB,MLB,National,SF,2016_National_SF
91910,2016,MLB,MLB,American,HOU,2016_American_HOU
91910,2016,MLB,MLB,American,HOU,2016_American_HOU
91967,2016,MLB,MLB,American,KC,2016_American_KC
91967,2016,MLB,MLB,American,KC,2016_American_KC
92188,2016,MLB,MLB,American,TOR,2016_American_TOR
92188,2016,MLB,MLB,American,TOR,2016_American_TOR
92346,2016,MLB,MLB,National,SF,2016_National_SF
92346,2016,MLB,MLB,National,SF,2016_National_SF
92352,2016,MLB,MLB,National,PHI,2016_National_PHI
92352,2016,MLB,MLB,National,PHI,2016_National_PHI
92966,2016,MLB,MLB,National,LAD,2016_National_LAD
92966,2016,MLB,MLB,National,PHI,2016_National_PHI
92966,2016,MLB,MLB,National,LAD,2016_National_LAD
92966,2016,MLB,MLB,National,PHI,2016_National_PHI
93087,2016,MLB,MLB,National,MIA,2016_National_MIA
93087,2016,MLB,MLB,National,SD,2016_National_SD
93087,2016,MLB,MLB,National,MIA,2016_National_MIA
93087,2016,MLB,MLB,National,SD,2016_National_SD
93178,2016,MLB,MLB,National,ATL,2016_National_ATL
93252,2016,MLB,MLB,National,STL,2016_National_STL
93252,2016,MLB,MLB,National,STL,2016_National_STL
93373,2016,MLB,MLB,American,MIN,2016_American_MIN
93373,2016,MLB,MLB,American,MIN,2016_American_MIN
93626,2016,MLB,MLB,American,BOS,2016_American_BOS
93955,2016,MLB,MLB,National,ARI,2016_National_ARI
93955,2016,MLB,MLB,American,SEA,2016_American_SEA
93955,2016,MLB,MLB,American,SEA,2016_American_SEA
94079,2016,MLB,MLB,National,CIN,2016_National_CIN
94079,2016,MLB,MLB,National,CIN,2016_National_CIN
94192,2016,MLB,MLB,American,OAK,2016_American_OAK
94192,2016,MLB,MLB,American,OAK,2016_American_OAK
94284,2016,MLB,MLB,American,LAA,2016_American_LAA
94284,2016,MLB,MLB,American,LAA,2016_American_LAA
94292,2016,MLB,MLB,American,TEX,2016_American_TEX
94292,2016,MLB,MLB,American,TEX,2016_American_TEX
94338,2016,MLB,MLB,National,MIL,2016_National_MIL
94338,2016,MLB,MLB,National,MIL,2016_National_MIL
94344,2016,MLB,MLB,American,SEA,2016_American_SEA
94344,2016,MLB,MLB,American,SEA,2016_American_SEA
94380,2016,MLB,MLB,American,TB,2016_American_TB
94380,2016,MLB,MLB,American,TB,2016_American_TB
94747,2016,MLB,MLB,National,SD,2016_National_SD
94747,2016,MLB,MLB,National,SD,2016_National_SD
95192,2016,MLB,MLB,American,LAA,2016_American_LAA
95192,2016,MLB,MLB,American,LAA,2016_American_LAA
95463,2016,MLB,MLB,American,BOS,2016_American_BOS
95489,2016,MLB,MLB,American,CWS,2016_American_CWS
95489,2016,MLB,MLB,American,CWS,2016_American_CWS
95596,2016,MLB,MLB,National,ARI,2016_National_ARI
95617,2016,MLB,MLB,National,WSH,2016_National_WSH
95617,2016,MLB,MLB,National,WSH,2016_National_WSH
95764,2016,MLB,MLB,National,PIT,2016_National_PIT
95764,2016,MLB,MLB,National,PIT,2016_National_PIT
96043,2016,MLB,MLB,American,MIN,2016_American_MIN
96043,2016,MLB,MLB,American,MIN,2016_American_MIN
96083,2016,MLB,MLB,National,WSH,2016_National_WSH
96083,2016,MLB,MLB,National,WSH,2016_National_WSH
96232,2016,MLB,MLB,American,OAK,2016_American_OAK
96232,2016,MLB,MLB,American,OAK,2016_American_OAK
96490,2016,MLB,MLB,National,MIA,2016_National_MIA
96490,2016,MLB,MLB,National,MIA,2016_National_MIA
96517,2016,MLB,MLB,American,CWS,2016_American_CWS
96517,2016,MLB,MLB,American,CWS,2016_American_CWS
96924,2016,MLB,MLB,National,COL,2016_National_COL
96924,2016,MLB,MLB,National,COL,2016_National_COL
97033,2016,MLB,MLB,National,MIA,2016_National_MIA
97033,2016,MLB,MLB,National,MIA,2016_National_MIA
97225,2016,MLB,MLB,American,DET,2016_American_DET
97225,2016,MLB,MLB,American,DET,2016_American_DET
97710,2016,MLB,MLB,American,CLE,2016_American_CLE
97710,2016,MLB,MLB,American,CLE,2016_American_CLE
97901,2016,MLB,MLB,National,CHC,2016_National_CHC
97901,2016,MLB,MLB,National,CHC,2016_National_CHC
97932,2016,MLB,MLB,National,COL,2016_National_COL
97932,2016,MLB,MLB,National,COL,2016_National_COL
98305,2016,MLB,MLB,American,MIN,2016_American_MIN
98305,2016,MLB,MLB,American,MIN,2016_American_MIN
98374,2016,MLB,MLB,National,ATL,2016_National_ATL
98685,2016,MLB,MLB,American,BOS,2016_American_BOS
98729,2016,MLB,MLB,National,CIN,2016_National_CIN
98729,2016,MLB,MLB,National,NYM,2016_National_NYM
98729,2016,MLB,MLB,National,CIN,2016_National_CIN
98729,2016,MLB,MLB,National,NYM,2016_National_NYM
98767,2016,MLB,MLB,National,MIL,2016_National_MIL
98767,2016,MLB,MLB,National,MIL,2016_National_MIL
98894,2016,MLB,MLB,National,STL,2016_National_STL
98894,2016,MLB,MLB,National,STL,2016_National_STL
99289,2016,MLB,MLB,American,BAL,2016_American_BAL
99392,2016,MLB,MLB,National,MIL,2016_National_MIL
99392,2016,MLB,MLB,National,MIL,2016_National_MIL
99723,2016,MLB,MLB,National,PHI,2016_National_PHI
99723,2016,MLB,MLB,National,PHI,2016_National_PHI
99784,2016,MLB,MLB,American,TB,2016_American_TB
99784,2016,MLB,MLB,American,TB,2016_American_TB
99800,2016,MLB,MLB,American,CLE,2016_American_CLE
99800,2016,MLB,MLB,American,CLE,2016_American_CLE
100071,2016,MLB,MLB,American,CLE,2016_American_CLE
100071,2016,MLB,MLB,American,CLE,2016_American_CLE
100386,2016,MLB,MLB,American,NYY,2016_American_NYY
100386,2016,MLB,MLB,American,NYY,2016_American_NYY
100435,2016,MLB,MLB,National,PIT,2016_National_PIT
100435,2016,MLB,MLB,National,PIT,2016_National_PIT
100914,2016,MLB,MLB,National,WSH,2016_National_WSH
100914,2016,MLB,MLB,National,WSH,2016_National_WSH
101198,2016,MLB,MLB,National,ARI,2016_National_ARI
101360,2016,MLB,MLB,American,DET,2016_American_DET
101360,2016,MLB,MLB,American,DET,2016_American_DET
101500,2016,MLB,MLB,National,ATL,2016_National_ATL
101500,2016,MLB,MLB,National,MIA,2016_National_MIA
101500,2016,MLB,MLB,National,MIA,2016_National_MIA
101634,2016,MLB,MLB,National,PIT,2016_National_PIT
101634,2016,MLB,MLB,National,PIT,2016_National_PIT
101795,2016,MLB,MLB,American,NYY,2016_American_NYY
101795,2016,MLB,MLB,American,NYY,2016_American_NYY
102306,2016,MLB,MLB,National,STL,2016_National_STL
102306,2016,MLB,MLB,National,STL,2016_National_STL
102377,2016,MLB,MLB,American,MIN,2016_American_MIN
102377,2016,MLB,MLB,American,MIN,2016_American_MIN
102386,2016,MLB,MLB,American,KC,2016_American_KC
102386,2016,MLB,MLB,American,KC,2016_American_KC
102617,2016,MLB,MLB,National,LAD,2016_National_LAD
102617,2016,MLB,MLB,American,OAK,2016_American_OAK
102617,2016,MLB,MLB,National,LAD,2016_National_LAD
102617,2016,MLB,MLB,American,OAK,2016_American_OAK
102714,2016,MLB,MLB,American,OAK,2016_American_OAK
102714,2016,MLB,MLB,American,OAK,2016_American_OAK
102770,2016,MLB,MLB,American,LAA,2016_American_LAA
102770,2016,MLB,MLB,American,LAA,2016_American_LAA
102856,2016,MLB,MLB,American,KC,2016_American_KC
102856,2016,MLB,MLB,American,KC,2016_American_KC
103136,2016,MLB,MLB,National,LAD,2016_National_LAD
103136,2016,MLB,MLB,National,LAD,2016_National_LAD
103137,2016,MLB,MLB,American,SEA,2016_American_SEA
103137,2016,MLB,MLB,American,SEA,2016_American_SEA
103333,2016,MLB,MLB,National,MIL,2016_National_MIL
103333,2016,MLB,MLB,National,MIL,2016_National_MIL
103376,2016,MLB,MLB,National,NYM,2016_National_NYM
103376,2016,MLB,MLB,National,NYM,2016_National_NYM
103636,2016,MLB,MLB,National,LAD,2016_National_LAD
103636,2016,MLB,MLB,National,LAD,2016_National_LAD
104108,2016,MLB,MLB,National,PIT,2016_National_PIT
104108,2016,MLB,MLB,National,PIT,2016_National_PIT
104202,2016,MLB,MLB,American,BOS,2016_American_BOS
104236,2016,MLB,MLB,American,TB,2016_American_TB
104236,2016,MLB,MLB,American,TB,2016_American_TB
105020,2016,MLB,MLB,American,DET,2016_American_DET
105020,2016,MLB,MLB,American,DET,2016_American_DET
105344,2016,MLB,MLB,American,BOS,2016_American_BOS
105582,2016,MLB,MLB,American,TOR,2016_American_TOR
105582,2016,MLB,MLB,American,TOR,2016_American_TOR
105915,2016,MLB,MLB,National,STL,2016_National_STL
105915,2016,MLB,MLB,National,STL,2016_National_STL
106199,2016,MLB,MLB,National,CHC,2016_National_CHC
106199,2016,MLB,MLB,National,CHC,2016_National_CHC
106378,2016,MLB,MLB,National,NYM,2016_National_NYM
106378,2016,MLB,MLB,National,NYM,2016_National_NYM
106741,2016,MLB,MLB,National,MIA,2016_National_MIA
106741,2016,MLB,MLB,National,MIA,2016_National_MIA
106749,2016,MLB,MLB,National,ATL,2016_National_ATL
106749,2016,MLB,MLB,American,LAA,2016_American_LAA
106749,2016,MLB,MLB,American,LAA,2016_American_LAA
107027,2016,MLB,MLB,National,SF,2016_National_SF
107027,2016,MLB,MLB,National,SF,2016_National_SF
107053,2016,MLB,MLB,American,OAK,2016_American_OAK
107053,2016,MLB,MLB,American,OAK,2016_American_OAK
107065,2016,MLB,MLB,American,DET,2016_American_DET
107065,2016,MLB,MLB,American,TB,2016_American_TB
107065,2016,MLB,MLB,American,TEX,2016_American_TEX
107065,2016,MLB,MLB,American,DET,2016_American_DET
107065,2016,MLB,MLB,American,TB,2016_American_TB
107065,2016,MLB,MLB,American,TEX,2016_American_TEX
107540,2016,MLB,MLB,National,LAD,2016_National_LAD
107540,2016,MLB,MLB,National,LAD,2016_National_LAD
107646,2016,MLB,MLB,National,ATL,2016_National_ATL
107646,2016,MLB,MLB,American,DET,2016_American_DET
107646,2016,MLB,MLB,American,DET,2016_American_DET
107704,2016,MLB,MLB,National,STL,2016_National_STL
107704,2016,MLB,MLB,National,STL,2016_National_STL
107710,2016,MLB,MLB,National,CHC,2016_National_CHC
107710,2016,MLB,MLB,National,CHC,2016_National_CHC
107827,2016,MLB,MLB,National,NYM,2016_National_NYM
107827,2016,MLB,MLB,National,NYM,2016_National_NYM
108121,2016,MLB,MLB,National,NYM,2016_National_NYM
108121,2016,MLB,MLB,National,NYM,2016_National_NYM
108247,2016,MLB,MLB,American,MIN,2016_American_MIN
108247,2016,MLB,MLB,American,MIN,2016_American_MIN
108343,2016,MLB,MLB,American,HOU,2016_American_HOU
108343,2016,MLB,MLB,American,HOU,2016_American_HOU
108429,2016,MLB,MLB,National,MIL,2016_National_MIL
108429,2016,MLB,MLB,National,MIL,2016_National_MIL
108467,2016,MLB,MLB,American,HOU,2016_American_HOU
108467,2016,MLB,MLB,American,HOU,2016_American_HOU
108472,2016,MLB,MLB,National,SF,2016_National_SF
108472,2016,MLB,MLB,National,SF,2016_National_SF
108532,2016,MLB,MLB,American,HOU,2016_American_HOU
108532,2016,MLB,MLB,American,HOU,2016_American_HOU
108740,2016,MLB,MLB,American,TEX,2016_American_TEX
108740,2016,MLB,MLB,American,TEX,2016_American_TEX
108769,2016,MLB,MLB,National,NYM,2016_National_NYM
108769,2016,MLB,MLB,National,NYM,2016_National_NYM
108886,2016,MLB,MLB,National,ATL,2016_National_ATL
109040,2016,MLB,MLB,National,LAD,2016_National_LAD
109040,2016,MLB,MLB,American,MIN,2016_American_MIN
109040,2016,MLB,MLB,National,LAD,2016_National_LAD
109040,2016,MLB,MLB,American,MIN,2016_American_MIN
109384,2016,MLB,MLB,American,CLE,2016_American_CLE
109384,2016,MLB,MLB,American,CLE,2016_American_CLE
109623,2016,MLB,MLB,National,ARI,2016_National_ARI
109623,2016,MLB,MLB,National,ATL,2016_National_ATL
109627,2016,MLB,MLB,National,SD,2016_National_SD
109627,2016,MLB,MLB,National,SD,2016_National_SD
110014,2016,MLB,MLB,National,ARI,2016_National_ARI
110076,2016,MLB,MLB,American,TEX,2016_American_TEX
110076,2016,MLB,MLB,American,TEX,2016_American_TEX
110376,2016,MLB,MLB,American,LAA,2016_American_LAA
110376,2016,MLB,MLB,American,LAA,2016_American_LAA
110470,2016,MLB,MLB,American,LAA,2016_American_LAA
110470,2016,MLB,MLB,American,LAA,2016_American_LAA
110485,2016,MLB,MLB,National,PHI,2016_National_PHI
110485,2016,MLB,MLB,National,PHI,2016_National_PHI
110693,2016,MLB,MLB,National,LAD,2016_National_LAD
110693,2016,MLB,MLB,National,LAD,2016_National_LAD
110740,2016,MLB,MLB,American,SEA,2016_American_SEA
110740,2016,MLB,MLB,American,SEA,2016_American_SEA
110870,2016,MLB,MLB,American,OAK,2016_American_OAK
110870,2016,MLB,MLB,American,OAK,2016_American_OAK
110932,2016,MLB,MLB,National,COL,2016_National_COL
110932,2016,MLB,MLB,National,COL,2016_National_COL
110982,2016,MLB,MLB,National,ATL,2016_National_ATL
110982,2016,MLB,MLB,American,BAL,2016_American_BAL
110982,2016,MLB,MLB,American,TEX,2016_American_TEX
110982,2016,MLB,MLB,American,TEX,2016_American_TEX
111258,2016,MLB,MLB,National,SF,2016_National_SF
111258,2016,MLB,MLB,National,SF,2016_National_SF
111375,2016,MLB,MLB,National,SD,2016_National_SD
111375,2016,MLB,MLB,National,SD,2016_National_SD
111617,2016,MLB,MLB,National,WSH,2016_National_WSH
111617,2016,MLB,MLB,National,WSH,2016_National_WSH
111733,2016,MLB,MLB,American,BAL,2016_American_BAL
111857,2016,MLB,MLB,American,HOU,2016_American_HOU
111857,2016,MLB,MLB,American,HOU,2016_American_HOU
111972,2016,MLB,MLB,American,LAA,2016_American_LAA
111972,2016,MLB,MLB,American,LAA,2016_American_LAA
112309,2016,MLB,MLB,National,SF,2016_National_SF
112309,2016,MLB,MLB,National,SF,2016_National_SF
112730,2016,MLB,MLB,National,CHC,2016_National_CHC
112730,2016,MLB,MLB,American,OAK,2016_American_OAK
112730,2016,MLB,MLB,National,CHC,2016_National_CHC
112730,2016,MLB,MLB,American,OAK,2016_American_OAK
112818,2016,MLB,MLB,National,CIN,2016_National_CIN
112818,2016,MLB,MLB,National,CIN,2016_National_CIN
112882,2016,MLB,MLB,National,CIN,2016_National_CIN
112882,2016,MLB,MLB,National,CIN,2016_National_CIN
112903,2016,MLB,MLB,National,PIT,2016_National_PIT
112903,2016,MLB,MLB,National,PIT,2016_National_PIT
112996,2016,MLB,MLB,American,CLE,2016_American_CLE
112996,2016,MLB,MLB,American,CLE,2016_American_CLE
113001,2016,MLB,MLB,American,TOR,2016_American_TOR
113001,2016,MLB,MLB,American,TOR,2016_American_TOR
113298,2016,MLB,MLB,American,SEA,2016_American_SEA
113298,2016,MLB,MLB,American,SEA,2016_American_SEA
113385,2016,MLB,MLB,American,TB,2016_American_TB
113385,2016,MLB,MLB,American,TB,2016_American_TB
113417,2016,MLB,MLB,American,MIN,2016_American_MIN
113417,2016,MLB,MLB,American,MIN,2016_American_MIN
113652,2016,MLB,MLB,National,MIA,2016_National_MIA
113652,2016,MLB,MLB,National,MIA,2016_National_MIA
113653,2016,MLB,MLB,American,TEX,2016_American_TEX
113653,2016,MLB,MLB,American,TEX,2016_American_TEX
113862,2016,MLB,MLB,American,TOR,2016_American_TOR
113862,2016,MLB,MLB,American,TOR,2016_American_TOR
114099,2016,MLB,MLB,American,TB,2016_American_TB
114099,2016,MLB,MLB,American,TB,2016_American_TB
114534,2016,MLB,MLB,American,NYY,2016_American_NYY
114534,2016,MLB,MLB,American,NYY,2016_American_NYY
114578,2016,MLB,MLB,National,SD,2016_National_SD
114578,2016,MLB,MLB,American,TB,2016_American_TB
114578,2016,MLB,MLB,National,SD,2016_National_SD
114578,2016,MLB,MLB,American,TB,2016_American_TB
114625,2016,MLB,MLB,National,PIT,2016_National_PIT
114625,2016,MLB,MLB,National,PIT,2016_National_PIT
114823,2016,MLB,MLB,American,MIN,2016_American_MIN
114823,2016,MLB,MLB,American,MIN,2016_American_MIN
115187,2016,MLB,MLB,American,CLE,2016_American_CLE
115187,2016,MLB,MLB,American,CLE,2016_American_CLE
115317,2016,MLB,MLB,American,SEA,2016_American_SEA
115317,2016,MLB,MLB,American,SEA,2016_American_SEA
115485,2016,MLB,MLB,National,SF,2016_National_SF
115485,2016,MLB,MLB,National,SF,2016_National_SF
115856,2016,MLB,MLB,American,CLE,2016_American_CLE
115856,2016,MLB,MLB,American,CLE,2016_American_CLE
116082,2016,MLB,MLB,American,NYY,2016_American_NYY
116082,2016,MLB,MLB,American,NYY,2016_American_NYY
116333,2016,MLB,MLB,American,NYY,2016_American_NYY
116333,2016,MLB,MLB,American,NYY,2016_American_NYY
116357,2016,MLB,MLB,American,BAL,2016_American_BAL
116475,2016,MLB,MLB,American,NYY,2016_American_NYY
116475,2016,MLB,MLB,American,NYY,2016_American_NYY
116537,2016,MLB,MLB,American,MIN,2016_American_MIN
116537,2016,MLB,MLB,American,MIN,2016_American_MIN
116629,2016,MLB,MLB,National,COL,2016_National_COL
116629,2016,MLB,MLB,National,COL,2016_National_COL
116868,2016,MLB,MLB,National,CHC,2016_National_CHC
116868,2016,MLB,MLB,National,CHC,2016_National_CHC
117014,2016,MLB,MLB,National,NYM,2016_National_NYM
117014,2016,MLB,MLB,National,NYM,2016_National_NYM
117119,2016,MLB,MLB,National,LAD,2016_National_LAD
117119,2016,MLB,MLB,National,LAD,2016_National_LAD
117744,2016,MLB,MLB,National,CHC,2016_National_CHC
117744,2016,MLB,MLB,National,CHC,2016_National_CHC
117746,2016,MLB,MLB,American,MIN,2016_American_MIN
117746,2016,MLB,MLB,American,MIN,2016_American_MIN
117762,2016,MLB,MLB,American,TOR,2016_American_TOR
117762,2016,MLB,MLB,American,TOR,2016_American_TOR
118356,2016,MLB,MLB,National,ATL,2016_National_ATL
118356,2016,MLB,MLB,American,TEX,2016_American_TEX
118356,2016,MLB,MLB,American,TEX,2016_American_TEX
118559,2016,MLB,MLB,American,BAL,2016_American_BAL
118592,2016,MLB,MLB,American,KC,2016_American_KC
118592,2016,MLB,MLB,American,KC,2016_American_KC
118725,2016,MLB,MLB,National,WSH,2016_National_WSH
118725,2016,MLB,MLB,National,WSH,2016_National_WSH
118767,2016,MLB,MLB,American,BAL,2016_American_BAL
118767,2016,MLB,MLB,National,CHC,2016_National_CHC
118767,2016,MLB,MLB,National,CHC,2016_National_CHC
118791,2016,MLB,MLB,American,TEX,2016_American_TEX
118791,2016,MLB,MLB,American,TEX,2016_American_TEX
119129,2016,MLB,MLB,National,LAD,2016_National_LAD
119129,2016,MLB,MLB,National,LAD,2016_National_LAD
119814,2016,MLB,MLB,National,NYM,2016_National_NYM
119814,2016,MLB,MLB,American,TEX,2016_American_TEX
119814,2016,MLB,MLB,National,NYM,2016_National_NYM
119814,2016,MLB,MLB,American,TEX,2016_American_TEX
119848,2016,MLB,MLB,National,MIL,2016_National_MIL
119848,2016,MLB,MLB,National,MIL,2016_National_MIL
119931,2016,MLB,MLB,National,MIA,2016_National_MIA
119931,2016,MLB,MLB,National,SD,2016_National_SD
119931,2016,MLB,MLB,National,MIA,2016_National_MIA
119931,2016,MLB,MLB,National,SD,2016_National_SD
120145,2016,MLB,MLB,National,MIA,2016_National_MIA
120145,2016,MLB,MLB,National,MIA,2016_National_MIA
120345,2016,MLB,MLB,National,PIT,2016_National_PIT
120345,2016,MLB,MLB,National,PIT,2016_National_PIT
120983,2016,MLB,MLB,American,KC,2016_American_KC
120983,2016,MLB,MLB,American,KC,2016_American_KC
121126,2016,MLB,MLB,National,COL,2016_National_COL
121126,2016,MLB,MLB,National,COL,2016_National_COL
121359,2016,MLB,MLB,National,ARI,2016_National_ARI
121447,2016,MLB,MLB,American,OAK,2016_American_OAK
